Accession,X20141222_WOS521,X20141222_WOS526,X20141222_WOS5211,X20141222_WOS5216,X20141222_WOS522,X20141222_WOS527,X20141222_WOS5212,X20141222_WOS5217,X20141222_WOS523,X20141222_WOS528,X20141222_WOS5213,X20141222_WOS5218
gi|41179013|ref|NP_958368.1|,1049.60131869603,966.200342584043,1023.40569957232,1023.70205509301,1131.71662290978,944.450030185953,882.728278408231,975.676997564412,1041.3263772741,1096.78754367048,917.69083265113,1012.38332383745
Cre16.g680700.t1.2|PACid:30778229|,430.936745320659,370.619228590418,359.805609259857,274.392470463992,499.825091187042,374.441326755742,416.866567157168,228.343810256012,310.890223369421,393.014813469298,363.243030358764,361.84430738191
Cre12.g534450.t1.1|PACid:30791800|,1277.39789660248,1225.87814726944,1259.5879234292,1149.7509304853,1162.21103458136,1159.88361308033,1216.11792715256,1071.32652184592,1162.09348479246,1128.4737965448,1178.65301209088,1129.95282692693
Cre07.g319300.t1.1|PACid:30774224|,167.561310648205,180.714723503103,165.81600785879,152.411465533263,161.304872906583,151.303619737119,193.326027787562,174.63660564349,184.282960504047,160.527958310584,161.983799057131,161.322683230265
Cre02.g091100.t1.2|PACid:30785346|,1348.53037241988,1281.28951962824,1297.64000242001,1211.43585459062,1355.27548377711,1336.49952751974,1322.10290002625,1346.51886262408,1365.87390534428,1419.80267171256,1401.35666076564,1412.74391713379
Cre09.g401886.t1.1|PACid:30780315|,949.550830724022,932.064250973534,879.996250871081,840.090166120035,841.33873962521,829.91629573712,832.020259034669,937.546558455156,860.50190528627,812.795824768414,786.819960607917,866.197830370812
Cre07.g341550.t1.2|PACid:30774686|,957.459330900427,855.612731599023,1050.51579600234,935.236219022575,862.204222695695,912.189680584897,940.862711667664,948.208827279094,917.387255547807,1024.7299916981,1099.20787821637,1075.85720236406
Cre12.g537450.t1.2|PACid:30791940|,1694.65371867433,1425.73588725692,1464.1833522565,1241.92737198613,1544.07719521336,1504.14889335451,1356.56003118765,1286.63863629445,1416.91260948955,1417.28441347248,1266.88239308012,1402.09183938979
Cre13.g603900.t1.2|PACid:30783937|,529.609113316501,484.563979436415,464.200502748477,464.542687565022,475.099108905948,430.276144327459,478.702988908264,362.022868240832,478.528285286079,485.35725482057,443.941103071888,465.496170243085
Cre09.g394750.t1.2|PACid:30780657|,426.748308719848,341.375349797933,360.409689700977,387.870375758633,402.067017507017,354.946120307959,405.247905215401,410.226181225767,440.515376996975,390.602929397498,343.909547163578,410.600769241237
Cre12.g507400.t1.2|PACid:30793628|,252.669764190438,222.599207780332,239.129863597493,224.325031471851,351.719111135644,663.214821380355,254.74001019486,225.790166915142,206.697383793425,235.590726519237,228.826642676625,272.200041400101
Cre06.g275900.t1.2|PACid:30778835|,718.76647784771,681.513491907929,707.280099497306,677.430151483988,673.30755522157,615.232327412721,674.397475166018,664.1572817168,656.656699830911,659.716540942224,690.886199496027,693.176047965876
Cre08.g368900.t1.2|PACid:30773527|,365.648621556017,340.954993366004,357.849172729848,351.673161766868,342.79511780785,347.681059636437,330.112896213522,385.15869014761,385.860969487571,361.214830521798,365.62798685292603,358.70381924208
Cre16.g687300.t1.2|PACid:30777804|,799.179465185051,730.294635926819,740.068702941055,753.025895221926,696.777009347628,717.115330332455,757.223413031166,771.348306799196,709.2750350501,716.089307332475,743.546308692286,728.558106308464
Cre02.g142687.t1.1|PACid:30785270|,1563.73041135262,1506.58484661858,1533.87775309249,1560.67671274374,1500.16485082475,1461.98875003759,1562.71846168537,1535.17771926017,1460.86360359816,1431.42435112272,1548.97228031995,1538.70419850039
Cre12.g531550.t1.2|PACid:30791804|,400.820669081535,399.955711072328,385.349442275107,413.665283738834,410.670571698553,376.927227334762,354.356022946206,391.767198265101,405.019105039517,359.29445591813,370.078441506242,390.97038404526
Cre14.g619100.t1.2|PACid:30776241|,362.09454622777,334.5757166306,330.823372292001,308.886524284895,322.676163052083,304.066191650816,389.393054067316,317.847637649688,345.125097672979,347.793828386775,376.69534326637,356.676694086106
Cre08.g378050.t1.2|PACid:30774090|,502.158377063935,449.139065386774,503.587285765812,506.150947103943,502.529400179495,471.023407742087,527.952211765941,484.208341591453,506.52147226286303,492.93181580865,482.897819724034,442.56589657999
Cre10.g456000.t1.2|PACid:30790097|,853.006533274792,779.088701735683,837.336171702672,778.034873158929,718.675750264311,755.960683062874,847.399431886137,880.711585454913,804.533564091013,709.295629758793,780.912918434368,788.747830808899
Cre12.g513750.t1.1|PACid:30792871|,567.067881472972,555.302568708483,641.687858887719,550.017244526686,623.013643505718,570.323287629236,639.060187688051,609.376049525838,595.107884271885,625.607704261004,567.64758516576,641.106266928943
Cre09.g404000.t1.1|PACid:30780946|,1445.58750147721,1559.7075684645,1463.94148801522,1560.39971744777,1585.53988283577,1410.09457949834,1780.23345810602,1465.4729131589,1444.71063963673,1437.92589469247,1451.46994124839,1582.33806897261
Cre02.g108450.t1.2|PACid:30786187|,497.746254326937,461.46236976883,417.969858159459,461.06680761924,417.408512449804,457.909000898479,461.891162353604,424.038846268716,421.011116595874,429.319567105389,444.270674434044,443.25558006554
Cre02.g143000.t1.2|PACid:30785697|,659.074438435029,650.050952134438,646.356061624795,629.877671140199,677.243448276633,623.471239507728,668.851212231542,573.932635255732,598.75525667636,602.804263679877,612.787799261134,593.979926073799
Cre15.g638500.t1.2|PACid:30783696|,1508.57812793114,1440.30930935058,1544.39960237509,1622.81952762703,1214.57662837681,1539.26188150941,1565.68200243423,1515.92841076372,1441.38837937491,1443.25088863029,1531.24698980089,1448.79106703186
Cre01.g026600.t1.2|PACid:30789061|,856.332757532476,758.363254071044,743.345371474542,671.822612408298,681.955740194541,684.506324926605,709.346642766608,637.044250828978,718.946008379406,690.270418061409,765.659757205166,688.072143712221
Cre08.g370450.t1.2|PACid:30773612|,419.652719373593,385.795662132163,455.063087180296,433.878596597516,453.720564784519,395.925765340074,427.604981845514,386.090690594102,423.521276494488,432.981818347614,404.78774992123,394.083960122374
Cre07.g336450.t1.2|PACid:30774673|,526.219201957815,433.582170362775,490.33686335287,464.8265623595,484.292510631115,457.728769586927,540.242161109714,504.258634773199,497.205329498293,431.510031632799,505.19661751564,374.544911898659
Cre16.g685573.t1.1|PACid:30777552|,663.316178530925,623.06354450392,664.300781204737,658.435535076911,656.586817191734,614.817682188725,654.88966500337,607.493910309781,657.31907744258,636.963591395417,622.644744986449,679.301769984436
Cre09.g405400.t1.2|PACid:30781215|,207.735923568874,163.545323092445,150.421653072404,167.516209421087,166.40592538551,167.80033423917,160.667041337573,173.098173658175,161.792427320863,165.777988513958,146.765583480597,153.396008197858
Cre13.g568800.t1.2|PACid:30783899|,688.331488208144,593.636591761775,626.340542702779,652.388916578319,628.983665852207,594.309827881505,669.315289294845,635.821382385731,574.740768096303,533.545120594361,613.150555469589,612.412848902647
Cre06.g306601.t1.1|PACid:30780025|,295.580477991801,295.204115513237,287.674940895243,315.468283758165,268.921150390503,294.400060078865,301.354312352877,294.086260465228,294.81012575526,270.5469123247,304.611050971622,299.244087271013
Cre17.g734516.t1.1|PACid:30782173|,199.863663316604,176.679592573983,185.268538249561,167.148839191369,194.709543387783,182.620773575943,210.517256302476,170.037954663355,183.73170212866,183.132961769518,188.013761071097,176.38792309096
Cre12.g532100.t1.2|PACid:30792744|,216.43584941298,237.73519048499,216.262481979424,184.88440842506,205.853845455105,212.604950397517,180.924869508054,159.365369699702,167.379645555995,188.794030381747,155.833180631214,200.779398264057
Cre06.g292550.t1.2|PACid:30779106|,389.97666330917,376.372543613613,401.805238360781,407.857760289628,421.180780957958,385.394193396905,421.444552103461,415.264898429044,358.971658517147,377.605651298755,388.999751557387,379.329163998778
Cre02.g098250.t1.2|PACid:30785659|,458.757403548903,409.201571798227,393.058821950125,431.621594453505,353.250255801356,388.720438072767,422.161843306442,404.40813996685,381.788078316504,384.868200495553,401.15702024171,405.809494324721
Cre04.g213250.t1.2|PACid:30790966|,327.121849573498,314.229797138594,258.96647143651,289.422605185353,298.97480191735,281.932266638036,300.933556307267,294.8746982047,266.734333496971,293.551755488277,245.401840480502,269.864778781221
Cre06.g249250.t1.2|PACid:30780174|,1366.50782255854,1422.91672022206,1277.82231337753,1195.39197242761,1402.61694476201,1266.65273845052,1220.53050527192,1204.64605004664,1318.13178496101,1227.16202887511,1232.37621495824,1202.89447423556
Cre12.g499800.t1.2|PACid:30791902|,938.799102298721,832.439962753355,889.581204033172,814.642208937275,847.339221937356,798.48243077369,867.115646941544,796.598100233874,751.825564657578,856.330358627717,779.501949096638,849.253908492091
Cre11.g478156.t1.1|PACid:30775875|,213.590912774475,174.999233720107,196.23220435095,193.279606085367,193.819012480587,187.552835285932,186.889802534905,183.3549277982,164.89063121236,200.405110101969,169.788843459078,188.264943124987
Cre09.g415850.t1.2|PACid:30781385|,366.763839762276,397.451500721386,384.704218103361,438.62491022497,389.325213005117,390.005756724513,411.406475959706,412.543248693249,395.011429260593,381.589669397298,391.42478536551,476.729894671665
Cre11.g481500.t1.2|PACid:30775551|,218.860715831075,243.680990836416,217.575887448669,220.362070604956,227.293620261864,215.167839287139,174.895297789686,193.976462073437,187.890447278707,257.005181409541,221.770757069927,281.330802473422
Cre03.g158800.t3.1|PACid:30787778|,319.517019977962,294.685563656661,309.279946671305,323.851915619384,295.519901283032,321.377317348426,270.292741037754,260.257144665811,287.333315035163,247.282628268937,301.712331935535,303.729159565833
Cre09.g396650.t1.2|PACid:30780929|,156.300658857587,126.985396530029,133.794132811648,143.765180101615,155.38892433969,126.615280002988,123.899122656305,125.83476623741,152.989712287098,137.552897462374,131.290647724565,103.588931463969
Cre09.g409350.t1.2|PACid:30781351|,142.353286943278,135.610909908182,129.045382214711,127.38388071941,118.935967888573,142.893006518953,137.048971314379,126.308510656912,137.66046145635,111.607022165892,114.502073585093,149.411939246123
Cre12.g507650.t1.2|PACid:30792796|,283.607421649041,282.304507011138,310.646433735394,210.022208273528,252.063946855906,268.278711312999,275.495365726236,281.524792511768,274.287194705094,247.308373042673,265.855372421181,263.938317454138
Cre12.g498450.t1.2|PACid:30792845|,247.104253391378,269.311005426937,235.312277761041,264.858990600367,263.20670477498,281.178915806494,251.882691839585,239.282631658146,241.960956664274,284.657003212625,253.041422207947,323.546162065792
Cre06.g259450.t1.2|PACid:30779431|,182.490412004324,181.331670849671,191.69847891025,196.92104214887,202.383260487472,155.957421615582,172.34074947869,184.69777862365,190.619842493806,177.62187676029,174.862191111685,202.702340081179
Cre13.g588700.t1.1|PACid:30784484|,268.983952503899,276.922579840573,227.233139334842,219.169621016328,217.803005327073,237.563270093931,196.891445518755,174.891948625566,246.67483957462,229.793737377869,227.764716741294,230.671869451985
Cre12.g489700.t1.2|PACid:30792674|,385.864487983051,379.593778264908,367.570143785677,375.142973318382,336.258211336987,358.484741411506,383.540863137147,377.702061751895,357.38411321516,368.078399773096,355.88280976917,363.610633008269
Cre05.g240800.t1.2|PACid:30782961|,263.673761098858,278.350316443108,270.276846684494,314.417425246574,223.942553713504,260.686984988654,299.003801439158,261.1240194947,226.575151144024,278.632836093377,260.552807036961,277.539855718795
Cre02.g093450.t1.2|PACid:30786142|,196.341509096242,180.191159061664,193.737699575616,172.199007914932,199.360187805229,190.341893933483,186.3634261827,178.974132541617,185.608070630045,202.388495541818,197.84931557501,221.520789641305
Cre13.g578750.t1.2|PACid:30784710|,262.812693842453,268.080113940114,231.646311124753,244.789134359401,270.461760453462,221.493564579019,236.276483619747,246.849052784764,225.575200442485,221.099599610785,229.936004687775,218.102037274903
Cre01.g024350.t1.2|PACid:30789351|,258.834771488825,262.366159010565,255.454331689294,219.806681461915,226.808022065874,249.049942463412,256.595786932908,220.824922712255,264.135004988145,240.339025454905,249.985024888021,225.401983823241
O00762ups|UBE2C_HUMAN_UPS,194.050563974633,191.368990086394,201.905739933345,214.293586238071,466.599874131003,471.061790543454,514.936890709642,680.134479267713,1264.73038949858,1238.20567773415,1392.01568282591,1376.87635242659
Cre08.g358540.t1.1|PACid:30773410|,469.713443176411,468.175200621688,490.768694816218,456.685285525135,482.410068145873,454.518125388975,478.601256752156,443.59808247608,432.598143455248,465.053574650434,453.252754929923,474.703894151491
Cre10.g458500.t1.2|PACid:30789762|,365.230524971879,412.754587697599,474.251763124839,491.516830066513,358.824695513996,370.53805368996,419.501403398864,447.731568039248,317.627185081002,369.175546518046,451.863747358423,399.492127355305
Cre12.g513950.t1.2|PACid:30792477|,325.19346487898,290.155645703683,300.402163209057,318.360667934497,277.584665688691,312.863972743046,294.931342634031,289.87119268553,268.317265032987,277.006403616701,307.352998728315,289.40790593992
Cre01.g047800.t1.1|PACid:30788895|,376.116974670042,346.168200736391,356.010995606057,333.154239413557,326.082498181866,320.549602608254,351.19753781031,301.101533221991,292.605085339617,358.480214314126,337.361417040016,338.998540833835
Cre09.g416800.t1.2|PACid:30780761|,372.628768644929,405.042724409355,394.337603572113,448.310775766183,403.816053029206,403.136009461768,517.084985463824,537.134720198922,360.796793802256,404.825069793805,325.657560145514,421.990178750152
Cre16.g655150.t1.2|PACid:30777204|,375.596495372436,338.546257800308,369.787430413676,353.536339760754,422.056883410441,354.409391588171,399.479587855528,386.608094415223,271.032220283724,403.143383067302,351.293320044216,441.544420491683
Cre05.g241450.t1.2|PACid:30783185|,138.213255057622,146.805567155247,132.823196391364,132.320629171015,141.450640388323,111.907425371236,111.246628539033,113.567201365789,135.841294713282,118.91144440062,129.6698053595,124.537529847564
Cre12.g560300.t1.2|PACid:30792965|,677.615186368329,672.218092465077,706.116271058126,641.271506186578,604.559462735321,626.682241683814,632.96926055609,665.92901083818094,619.132412869499,634.517085446479,657.666138114899,629.428395841021
Cre01.g030850.t1.2|PACid:30789302|,164.097652034661,141.746590831781,144.829589846358,141.230605906402,194.869162883476,182.046689397095,160.590646567549,187.036940351021,194.148390524595,205.316601362768,145.123224008898,151.765784863277
Cre13.g602450.t1.2|PACid:30784340|,334.3343186308,331.311048180652,338.857264736033,349.771814085692,346.997318100371,301.467358816716,351.187457513314,323.526182555993,315.832723426001,324.549605789243,309.230291309786,327.263966894634
Cre10.g447100.t1.2|PACid:30790829|,330.800032223794,316.110308989259,274.009500137595,334.110249995198,304.02608051972,301.462212893383,337.205979766021,352.301365808193,356.627705116141,299.672574041782,356.902529883371,315.615489684628
